Color_Tag,Item1_Tag,Season_Tag,Popularity
Red,Shoes,Winter,0.6889534874971225
Green,Pants,Fall,0.9051926013005965
Black,Pants,Fall,0.4102134297826284
Blue,Jacket,Spring,0.1502023155442621
Black,Shirt,Summer,0.8494369628467504
Green,Shirt,Spring,0.7550269284238156
Green,Shoes,Spring,0.7659877815442379
Black,Shirt,Summer,0.0957797016270544
Blue,Shirt,Summer,0.3953566811563841
Black,Pants,Fall,0.36360623663155445
Red,Jacket,Spring,0.9900936165355981
Blue,Pants,Spring,0.550070095940643
Green,Jacket,Winter,0.23597389635979582
Green,Shoes,Winter,0.9422287825954162
White,Shoes,Fall,0.38089070432227135
Black,Jacket,Summer,0.8708959643438763
Green,Shirt,Fall,0.2599957726938956
White,Shirt,Spring,0.5231696346246881
Red,Shoes,Fall,0.39437264993033794
White,Pants,Spring,0.45608121028515736
Black,Jacket,Fall,0.4032416882700982
White,Shoes,Fall,0.713640406784813
Red,Shoes,Winter,0.5445472533571399
Blue,Shoes,Fall,0.501553152220248
Black,Jacket,Summer,0.833816278699069
Red,Pants,Fall,0.7628323647304189
Green,Jacket,Winter,0.24313433769589343
Green,Jacket,Winter,0.34293767380795404
Green,Shoes,Spring,0.25358248580852805
White,Pants,Winter,0.6382125977523998
Black,Pants,Summer,0.8638559549966212
White,Jacket,Fall,0.7175966917791621
White,Shoes,Spring,0.9648460140380932
Blue,Shoes,Fall,0.10843798297083707
Green,Shirt,Winter,0.0967055112447468
Green,Pants,Spring,0.9008753910732115
Black,Jacket,Summer,0.07094220796004924
Blue,Shoes,Summer,0.8892993973718465
Green,Pants,Fall,0.9187867329023055
White,Jacket,Fall,0.7356204461541306
Black,Pants,Summer,0.8534708635731382
Blue,Jacket,Fall,0.933462160709911
Black,Shoes,Summer,0.9698063025545127
Blue,Pants,Summer,0.03562042240982022
Black,Shoes,Winter,0.5571860768055374
Green,Jacket,Winter,0.3824683254618072
Black,Jacket,Winter,0.91853023824193
Blue,Shirt,Spring,0.6633091504062895
Green,Jacket,Summer,0.4834189617928557
Blue,Shirt,Summer,0.2880886370465485
White,Jacket,Winter,0.20983201970702792
White,Jacket,Summer,0.7752576830870492
Blue,Shoes,Summer,0.017308355393358288
Green,Shirt,Spring,0.17061018902481329
Green,Jacket,Summer,0.7964911185821829
Green,Shoes,Summer,0.5998722208662407
Blue,Jacket,Fall,0.010457602611559369
Blue,Shoes,Winter,0.8912546136325662
White,Pants,Summer,0.3873136899000943
White,Jacket,Spring,0.28727774049287824
Blue,Shirt,Spring,0.5125647188266816
Green,Pants,Spring,0.11211895295789975
Green,Jacket,Winter,0.4291461136718302
Red,Pants,Spring,0.030011370187265185
Red,Jacket,Summer,0.4813411574003741
Blue,Pants,Summer,0.12325927646850876
Black,Shoes,Summer,0.2000132247839601
Black,Shoes,Summer,0.43905349082770795
White,Shoes,Spring,0.13428099243180047
Blue,Shoes,Fall,0.9622524135679776
Blue,Shirt,Winter,0.7183406376645357
Green,Shirt,Fall,0.5672302616209215
Blue,Jacket,Fall,0.6168633122757142
Blue,Jacket,Spring,0.8970129467590828
Red,Pants,Spring,0.4266092033096822
Red,Jacket,Summer,0.17654370017825394
Red,Jacket,Spring,0.23936184801899507
Red,Shoes,Spring,0.24755278537837155
Blue,Shirt,Summer,0.9082228777635298
White,Jacket,Summer,0.673058175414053
Red,Pants,Spring,0.7448638730320635
Black,Shoes,Spring,0.2781919143503837
Red,Pants,Fall,0.7703059224753208
White,Shirt,Spring,0.5379577034700311
Blue,Shirt,Winter,0.8783811382553777
Green,Jacket,Fall,0.2977223216784338
Black,Jacket,Spring,0.3910894904496819
Black,Pants,Winter,0.9353445159541903
Blue,Shoes,Summer,0.8658496237696854
Blue,Shirt,Spring,0.7080732426472394
Green,Pants,Summer,0.10385478943020088
Red,Jacket,Fall,0.07026279620485043
White,Shirt,Winter,0.20392174299319032
Black,Shirt,Fall,0.14565283314672228
Green,Pants,Fall,0.8704123501555605
Green,Shoes,Spring,0.08973216393724048
Blue,Shoes,Winter,0.5533168418096037
Green,Pants,Summer,0.7459366222934595
White,Pants,Winter,0.49813480763633977
Red,Pants,Winter,0.9838364228630837
Red,Shirt,Summer,0.5762245879759428
Black,Jacket,Winter,0.9501722732848173
Black,Shirt,Spring,0.5345945919145805
Red,Jacket,Summer,0.3959906297533715
Green,Pants,Fall,0.5983803171152787
White,Shirt,Spring,0.029854303626904333
Red,Shirt,Fall,0.9541426809048532
Blue,Pants,Summer,0.28252971157101925
Blue,Shirt,Summer,0.8090270497663654
Red,Shirt,Fall,0.43287613223122745
Black,Shirt,Winter,0.91721764517209
Red,Pants,Winter,0.4659594714937165
Blue,Shirt,Fall,0.5772247000401491
Green,Jacket,Fall,0.6575537663774834
White,Pants,Spring,0.46569502424085474
Red,Shoes,Summer,0.8964967597292103
Black,Shirt,Summer,0.08054819097127808
Green,Pants,Winter,0.4595077951640977
Red,Shoes,Summer,0.6657850529008
Blue,Shirt,Winter,0.24406984104728613
White,Shirt,Fall,0.8423827868624888
Red,Pants,Spring,0.10177103079048877
Blue,Shirt,Spring,0.634188536311762
White,Pants,Winter,0.6212060580326395
Black,Shirt,Fall,0.354323595982582
Black,Pants,Winter,0.012975582679517594
White,Shoes,Spring,0.17027991682112387
Blue,Shirt,Summer,0.8456774684491216
Green,Shirt,Summer,0.05624985655676318
Blue,Jacket,Winter,0.12620702729508804
Black,Shoes,Fall,0.1155323823214609
Black,Pants,Spring,0.3603711579843283
Green,Pants,Fall,0.4851655871506244
Green,Shirt,Summer,0.13552642240874357
Black,Shoes,Winter,0.044836106388107755
White,Pants,Fall,0.7622779292192556
Red,Pants,Summer,0.44484870769672324
Black,Jacket,Fall,0.03683307166752581
Red,Jacket,Winter,0.3963466853740859
Green,Jacket,Winter,0.09047807200495162
White,Shoes,Spring,0.5765388351141854
Blue,Shoes,Summer,0.5978841369171516
Green,Pants,Spring,0.04328624268088366
White,Shoes,Spring,0.4053218057179253
Blue,Pants,Fall,0.4277504220985934
Green,Pants,Spring,0.25408798948573685
White,Shoes,Spring,0.6633197509305743
Red,Shoes,Summer,0.2821642947937587
Black,Shirt,Fall,0.919952835152597
Green,Shoes,Summer,0.3854633983081962
Black,Jacket,Fall,0.2865030806318545
Black,Shoes,Summer,0.2621463658578367
Black,Shirt,Winter,0.8188268149504974
Red,Pants,Spring,0.08377638445961144
White,Shoes,Spring,0.6760975921364958
Green,Shoes,Spring,0.5394098870949067
Black,Shirt,Winter,0.2814549794219162
Green,Pants,Fall,0.3770584733398955
White,Pants,Fall,0.9380826195027927
Black,Shirt,Spring,0.45583394331040616
Red,Shoes,Spring,0.8645680426656089
Red,Shirt,Fall,0.08404211142696438
Black,Pants,Summer,0.35076643286334297
Green,Pants,Spring,0.7095057444978085
Red,Shirt,Winter,0.5102326087871162
Blue,Jacket,Summer,0.12728227651162838
Black,Pants,Summer,0.2768544535793168
Black,Shirt,Spring,0.1823726874871615
Black,Jacket,Fall,0.8276203722953438
Green,Jacket,Spring,0.609368316690424
Black,Jacket,Spring,0.9753858779330398
Blue,Shirt,Spring,0.6996688642339097
White,Pants,Spring,0.4497872171974656
Green,Jacket,Fall,0.2896700288913209
White,Jacket,Summer,0.7228728612332393
White,Shoes,Fall,0.6057528105254014
Red,Jacket,Spring,0.6054304903681161
Black,Shoes,Winter,0.5526827105918836
White,Shirt,Winter,0.2970721767558522
Blue,Jacket,Winter,0.3858818941520441
Black,Jacket,Spring,0.5105808530677645
White,Pants,Fall,0.12456840271010428
White,Jacket,Summer,0.9308861956816701
Green,Shirt,Winter,0.8211328023893311
White,Pants,Summer,0.5276418975362066
Black,Shoes,Spring,0.9924677566777472
Black,Shirt,Spring,0.9705078513141533
Black,Jacket,Winter,0.14867193148335944
Green,Jacket,Spring,0.030318835527617605
Black,Jacket,Spring,0.8900325538255991
Black,Shoes,Summer,0.9442315978153819
White,Jacket,Spring,0.6252490563072378
Red,Pants,Fall,0.8982492107144537
Blue,Shirt,Fall,0.7654765459918053
Red,Pants,Summer,0.808825753638922
Black,Jacket,Fall,0.9785820384345592
Black,Shirt,Winter,0.9370458742426923
Red,Shirt,Fall,0.314617774028941
Blue,Shirt,Summer,0.5801922824069727
Blue,Jacket,Summer,0.9193842888204399
Black,Shoes,Summer,0.4350279346613475
Red,Shirt,Fall,0.2530337862333325
Black,Shoes,Spring,0.24148410623379157
Green,Pants,Summer,0.8570592285556632
Green,Shirt,Winter,0.27111060712668134
Black,Shoes,Spring,0.04728507518732017
Red,Jacket,Fall,0.12535038202819326
Green,Jacket,Summer,0.8477226902794285
Red,Shirt,Spring,0.9683032804390365
Black,Jacket,Spring,0.6669701505001869
Blue,Shirt,Winter,0.5327292068518401
Red,Jacket,Summer,0.7299977821060707
Black,Pants,Winter,0.05961961818206385
Blue,Pants,Fall,0.836794802745993
Blue,Jacket,Fall,0.3977086247668541
Green,Jacket,Spring,0.7670854222757286
Green,Jacket,Winter,0.8231245873089081
Black,Jacket,Summer,0.28409805398881205
Black,Shirt,Spring,0.7220604101424722
Black,Shirt,Fall,0.3388005827809081
White,Shirt,Fall,0.02351109577932875
Blue,Shirt,Spring,0.8325120694424559
White,Pants,Winter,0.13926775845984196
Black,Jacket,Spring,0.4353243337418654
Green,Shirt,Fall,0.8183325910387689
Blue,Shoes,Spring,0.22897951514472747
Green,Pants,Spring,0.2105029374933408
Blue,Shoes,Spring,0.5027169993510873
White,Jacket,Fall,0.8878249219967158
Blue,Shirt,Fall,0.4099184738320695
Black,Shoes,Spring,0.5591158049743054
Red,Shirt,Winter,0.010402229387811213
Red,Shirt,Summer,0.697461302880907
Red,Jacket,Winter,0.6795933793976285
Red,Pants,Fall,0.8708757585427418
Red,Shirt,Spring,0.34209795686418654
Red,Jacket,Summer,0.8742762447251325
Red,Shoes,Winter,0.8445841144588103
Red,Shirt,Winter,0.6802221526978249
White,Shirt,Fall,0.5389071491556716
Green,Jacket,Summer,0.36071337638034706
Green,Shoes,Spring,0.42051970233255775
White,Jacket,Fall,0.4668690637131454
Green,Jacket,Fall,0.9589891298813206
Blue,Shirt,Fall,0.5608970730143357
Red,Jacket,Spring,0.5240722372092804
White,Pants,Summer,0.37270269002988654
Blue,Shirt,Summer,0.3533595996252582
White,Shoes,Summer,0.18184278173977642
Blue,Shirt,Summer,0.3486711376238837
Green,Shoes,Fall,0.019535910504206333
Black,Shirt,Spring,0.20335225130455747
Black,Pants,Winter,0.5743060543068513
Blue,Pants,Spring,0.5187940600122821
Black,Shirt,Spring,0.967794412339652
Black,Jacket,Spring,0.6798755648013755
White,Pants,Summer,0.26499328787798415
Red,Shirt,Fall,0.8004141102258855
Red,Shirt,Summer,0.5257772629603292
White,Pants,Spring,0.4258716648701105
Green,Jacket,Fall,0.8073554898891753
Black,Shirt,Fall,0.39298550757311745
Black,Pants,Summer,0.159043976239708
Black,Jacket,Summer,0.007572264615838709
Black,Pants,Summer,0.3384641787794067
White,Jacket,Spring,0.40007004191873874
Blue,Pants,Spring,0.7970217912820868
Black,Pants,Spring,0.5631569142454155
Green,Pants,Winter,0.08531768430099718
Red,Shirt,Spring,0.20250021727143463
Red,Jacket,Summer,0.018266963962447647
Blue,Jacket,Winter,0.2892212440961308
Blue,Pants,Fall,0.7524434922344004
Black,Jacket,Summer,0.6254166547792661
White,Pants,Winter,0.10331107337828471
Green,Jacket,Summer,0.7052582090661907
Blue,Pants,Summer,0.0897613595700838
Red,Pants,Winter,0.6785871092878283
Green,Jacket,Spring,0.13303974768709448
White,Shirt,Winter,0.11888131485411235
Blue,Pants,Winter,0.5138087064129723
White,Shirt,Winter,0.8807470141877313
Black,Shirt,Summer,0.3219477645292408
Black,Pants,Winter,0.704660616143225
Red,Shirt,Spring,0.764847592113424
Blue,Jacket,Winter,0.633328543272176
Green,Shoes,Spring,0.4218880756531215
Red,Jacket,Fall,0.9366683257062451
White,Jacket,Winter,0.35200302659439153
Black,Shirt,Spring,0.9084270174729564
Red,Pants,Winter,0.44266518617516404
Green,Shoes,Fall,0.5960954108039848
Green,Shoes,Fall,0.5253759195876996
Blue,Shirt,Spring,0.009175883158417553
Red,Pants,Fall,0.6226767733428066
Blue,Shoes,Fall,0.09842371103880021
Blue,Pants,Summer,0.8498415017675885
White,Jacket,Fall,0.3652874341961322
Red,Shirt,Fall,0.20971887941275436
Blue,Shoes,Summer,0.2485201805601468
Green,Jacket,Summer,0.28691140464740494
Red,Pants,Fall,0.20383416744466087
Black,Jacket,Spring,0.14990273339551752
Blue,Jacket,Spring,0.4100471893494453
White,Shirt,Winter,0.07039866537499073
Blue,Pants,Fall,0.3253274920930527
White,Jacket,Fall,0.5165627339223311
Red,Shoes,Summer,0.7176781611478792
Green,Shoes,Fall,0.012580198029141898
Red,Shirt,Spring,0.730129478880669
Blue,Pants,Fall,0.050722164829524186
Black,Shoes,Fall,0.09459989268255153
Red,Shirt,Fall,0.1671398233586976
Blue,Shirt,Fall,0.01942506588153381
Black,Jacket,Spring,0.9727354789290817
Red,Shoes,Summer,0.8449439265700889
Green,Pants,Spring,0.45922269701052376
Black,Pants,Summer,0.7718683196606871
White,Shoes,Summer,0.2894686195066578
Red,Shoes,Spring,0.09615926097642291
Blue,Pants,Spring,0.07881503181175775
Red,Shirt,Winter,0.8724347882204324
Red,Jacket,Spring,0.39266520299776964
Green,Shoes,Fall,0.9089248652294962
Red,Pants,Winter,0.9651565283844111
Red,Shirt,Spring,0.27660319202250605
Red,Jacket,Fall,0.02517513089790835
Red,Shirt,Winter,0.5693901848135123
White,Shirt,Fall,0.07758780139629251
Red,Shoes,Summer,0.38622765276493387
Green,Jacket,Fall,0.9504973696317598
White,Pants,Spring,0.38229268776897185
Black,Shoes,Fall,0.13811822175498079
Black,Shoes,Summer,0.024951455989656646
White,Jacket,Fall,0.2819542842755839
Red,Shirt,Spring,0.1603073913155788
Green,Shirt,Summer,0.8711286262856268
Black,Pants,Spring,0.11762474546459378
Green,Pants,Winter,0.5416476631492048
Black,Shoes,Fall,0.5859504160813175
White,Shirt,Summer,0.9053871046329647
Green,Shirt,Fall,0.4627717576599266
Black,Jacket,Fall,0.7050820984425245
Green,Pants,Spring,0.9071242904823094
Blue,Jacket,Summer,0.12431618618147611
White,Pants,Summer,0.19776047986901057
Green,Shirt,Fall,0.8361809353646346
Green,Pants,Summer,0.7711156456278899
Green,Pants,Spring,0.3024584761656134
Black,Shirt,Summer,0.6380291457178582
Blue,Shoes,Spring,0.5893630969856442
Black,Jacket,Fall,0.7822223429218389
Green,Pants,Fall,0.7339272891750932
White,Shoes,Winter,0.47256489998911544
White,Jacket,Winter,0.34298399052985706
Green,Shirt,Spring,0.1254674895911112
Green,Shirt,Winter,0.3564368099178318
Black,Shoes,Winter,0.153776671929152
Black,Pants,Fall,0.03772883067122157
Green,Pants,Summer,0.14573595522622163
White,Jacket,Winter,0.8266847581506368
Black,Jacket,Winter,0.532076936366164
Blue,Pants,Summer,0.7460678663603721
Green,Shoes,Fall,0.14717393631745845
Blue,Jacket,Winter,0.7535261362535169
Black,Shirt,Fall,0.037697385468674294
Black,Shoes,Summer,0.8806681094282239
Green,Jacket,Winter,0.6623348416674837
Black,Pants,Fall,0.11562563850213925
White,Pants,Fall,0.047784901190596085
Black,Pants,Summer,0.10612899410948584
White,Shirt,Spring,0.9948108667805877
Red,Jacket,Winter,0.7729351030652751
Red,Shoes,Fall,0.5730365952087463
Black,Shoes,Fall,0.998975252057902
Blue,Shirt,Summer,0.04193723512122083
Blue,Shoes,Spring,0.876175942971984
Blue,Shoes,Spring,0.7909078770247906
Blue,Pants,Winter,0.49608554169237984
Blue,Shirt,Summer,0.9440603457708162
Green,Shoes,Summer,0.3351167822651995
Black,Pants,Spring,0.13630915360700213
Green,Jacket,Spring,0.34255820081717736
White,Pants,Fall,0.669515297273441
White,Shirt,Winter,0.13689757077476494
Red,Shirt,Summer,0.46086882664717665
Red,Pants,Spring,0.2975176332409417
Red,Jacket,Summer,0.6130739505715787
Red,Pants,Winter,0.267800216201577
Red,Shoes,Winter,0.33561679291240365
Black,Jacket,Fall,0.2831903879817391
White,Shoes,Spring,0.6357858169860822
Red,Shirt,Winter,0.9897671492903087
Blue,Shoes,Summer,0.6933626062608718
White,Jacket,Fall,0.2224716113184355
White,Pants,Summer,0.7272002920990513
Blue,Shoes,Spring,0.7059040720470865
White,Jacket,Fall,0.2770231062804347
White,Pants,Spring,0.8248176526651838
Red,Shoes,Spring,0.34407973436574035
Red,Jacket,Winter,0.009817428138656825
Red,Shirt,Winter,0.8880711045757416
White,Shirt,Winter,0.24012289356640748
White,Shoes,Winter,0.4405918744987857
Green,Pants,Spring,0.8470796675124658
Green,Shirt,Spring,0.9975081826386387
Red,Pants,Summer,0.8774467901975223
Green,Shirt,Summer,0.5640692911732428
Blue,Pants,Summer,0.3321762747329241
Green,Pants,Summer,0.11289578211413487
Black,Jacket,Winter,0.08411165582002234
Blue,Jacket,Winter,0.2849178145921404
Red,Shirt,Winter,0.31423338787004673
Black,Pants,Summer,0.30708504863770647
Black,Jacket,Winter,0.4806353413992207
White,Shoes,Spring,0.26460477306694064
Green,Jacket,Winter,0.6808973898876202
Black,Pants,Spring,0.09057064439957718
Red,Shirt,Spring,0.7023451219413495
Green,Jacket,Fall,0.014495683991034292
Red,Shoes,Spring,0.039563657354155235
Green,Shoes,Fall,0.9866722280245508
Black,Jacket,Spring,0.1507738549072567
White,Jacket,Winter,0.911653881521958
Green,Jacket,Summer,0.6883330980090876
Blue,Shirt,Winter,0.08771018518028328
Blue,Pants,Winter,0.045727020294150544
Red,Pants,Spring,0.43549502239863513
Blue,Pants,Winter,0.5518871570218222
Green,Shirt,Fall,0.7187586242659513
Green,Shirt,Summer,0.44350504604618635
Black,Shoes,Fall,0.987912451508755
Black,Jacket,Summer,0.37589663712199306
White,Shoes,Fall,0.421108029621202
Green,Pants,Winter,0.8028614870698034
Green,Shirt,Spring,0.960010130231268
White,Jacket,Summer,0.4688676151043526
Blue,Shirt,Spring,0.5902253445781428
Green,Shoes,Summer,0.9265140960010281
Red,Jacket,Summer,0.5868673229503196
White,Shirt,Fall,0.6345725228416166
Black,Pants,Spring,0.07990401985035978
White,Shoes,Summer,0.37891225306669885
White,Pants,Spring,0.882152603796492
Red,Jacket,Fall,0.529966093989049
White,Jacket,Winter,0.8511480255333504
Green,Jacket,Winter,0.45783490639439517
Black,Shirt,Winter,0.07545249391901443
Blue,Jacket,Winter,0.15805800527832758
Green,Shirt,Fall,0.8267497993783814
White,Jacket,Spring,0.5876956799053288
Black,Shoes,Fall,0.45582225545394295
Black,Pants,Summer,0.3824252174433965
Blue,Shoes,Winter,0.21203903876094932
Black,Shirt,Fall,0.3708210210504995
Red,Shoes,Winter,0.4480322696996254
Green,Pants,Spring,0.668051431146537
Blue,Shirt,Summer,0.48572886067444354
White,Shoes,Summer,0.25267379622768615
White,Jacket,Summer,0.4990364525426152
White,Shirt,Summer,0.9371037018676083
Green,Shirt,Spring,0.0542941585607869
Black,Shoes,Spring,0.7448936059222676
Blue,Shirt,Winter,0.7287721315964519
Green,Jacket,Summer,0.5131168875544947
White,Shoes,Summer,0.468210448890759
Red,Pants,Fall,0.005791830333068737
White,Shirt,Spring,0.5041970688442525
Green,Pants,Summer,0.14507421372368956
Green,Pants,Spring,0.14890249224179353
Blue,Pants,Spring,0.9962508796533841
Blue,Shoes,Winter,0.15913649361572346
Black,Pants,Summer,0.46402025048977813
Green,Shirt,Winter,0.8189459501995481
Blue,Jacket,Summer,0.7483797957078424
Green,Pants,Summer,0.028996744841842337
White,Jacket,Spring,0.8629039057287837
Blue,Shirt,Summer,0.8272444716699721
Green,Jacket,Fall,0.7386061216316501
Red,Jacket,Spring,0.8952809485454809
Blue,Shirt,Summer,0.4092999633094827
Red,Shirt,Spring,0.6222825520533928
Red,Shirt,Winter,0.7952223835581581
White,Shirt,Spring,0.19257383988219745
Black,Shirt,Spring,0.5399398817912447
Green,Jacket,Winter,0.43659750068879866
Blue,Shirt,Spring,0.8839217538265232
Black,Shirt,Spring,0.7930857773735931
Black,Jacket,Summer,0.061288804519463946
White,Shirt,Fall,0.6641818916588317
White,Shirt,Winter,0.7413074675818104
Green,Shoes,Spring,0.3570333500547007
White,Shoes,Summer,0.24652754496204676
White,Pants,Winter,0.6706215690096672
Red,Shirt,Fall,0.8775118798042694
Red,Pants,Summer,0.449918040093776
White,Pants,Summer,0.06532657157246657
Black,Shoes,Winter,0.7626917656913711
Blue,Pants,Spring,0.8847380588783557
Red,Shirt,Fall,0.516211502581131
Black,Jacket,Fall,0.7836792865106202
Green,Pants,Spring,0.41668701821145093
White,Pants,Summer,0.7858159535138757
Black,Shirt,Fall,0.7820071828233707
Green,Jacket,Summer,0.5060472412038285
White,Shirt,Winter,0.16508101554215038
Green,Shirt,Fall,0.9153210522485047
Black,Shirt,Summer,0.2117048240162649
Red,Pants,Summer,0.1800144373776802
White,Pants,Winter,0.20663843255030478
Blue,Pants,Spring,0.5263366084318177
Blue,Pants,Spring,0.7919422492537774
White,Pants,Winter,0.28917121177314165
Black,Jacket,Winter,0.6277265037528473
Red,Shoes,Winter,0.7258342877154503
Red,Shirt,Summer,0.8872123958847516
Black,Jacket,Spring,0.8461495991224132
Green,Pants,Fall,0.4309705749020265
Green,Shoes,Summer,0.946577999055809
Blue,Pants,Fall,0.732518301411796
Green,Jacket,Summer,0.3534328197622125
Blue,Shirt,Winter,0.37006357726896644
Black,Shirt,Winter,0.4932829536174075
Green,Shirt,Winter,0.7565241374545733
Black,Jacket,Fall,0.9906057161079782
White,Pants,Fall,0.5606722336423531
Blue,Shirt,Summer,0.7045144447957012
Red,Jacket,Winter,0.6713840180052388
Red,Pants,Spring,0.7269587394992644
Red,Jacket,Spring,0.8501645504902282
Blue,Jacket,Summer,0.6968750333213525
White,Jacket,Fall,0.20567557777302148
Black,Shirt,Summer,0.8796341152188384
Green,Shirt,Fall,0.3158960664242111
Blue,Pants,Spring,0.4115577223795387
Red,Pants,Fall,0.7421117367430226
Black,Shirt,Summer,0.23662433313143516
Black,Shoes,Fall,0.08485475366267636
Black,Jacket,Spring,0.05014330958120683
Black,Shirt,Fall,0.5325646859847415
Red,Pants,Summer,0.6691735477332357
Blue,Shirt,Winter,0.08083514769791544
White,Shoes,Summer,0.5224381038138645
Blue,Shirt,Summer,0.31465559660537545
Blue,Pants,Winter,0.2438110088058404
Green,Pants,Summer,0.922185497444116
Blue,Shoes,Winter,0.7938810931116783
White,Jacket,Summer,0.6196330995506774
Red,Shoes,Summer,0.730934020987466
Red,Shirt,Spring,0.08581960260526589
Green,Jacket,Summer,0.8208413153446044
Green,Jacket,Fall,0.8691333478324601
Green,Pants,Winter,0.19464961398408165
Blue,Pants,Fall,0.8653243236835728
White,Jacket,Summer,0.8957459804453551
White,Shoes,Fall,0.6606343621344783
Green,Shoes,Spring,0.9397569986138088
Green,Shirt,Winter,0.5216673810813678
Black,Jacket,Fall,0.39753564128090246
Red,Pants,Summer,0.29785279677150966
Red,Jacket,Summer,0.4688696731154033
White,Jacket,Fall,0.7836565530152667
Red,Pants,Fall,0.453207018745852
White,Pants,Winter,0.5917098608638393
Blue,Pants,Summer,0.12679157586223144
Green,Shoes,Winter,0.22260979053806107
White,Shoes,Winter,0.01013899457426648
Blue,Jacket,Fall,0.2806143779068704
Blue,Jacket,Winter,0.4965326933135601
White,Pants,Summer,0.22540378327760002
White,Shoes,Fall,0.9974980457208226
White,Jacket,Summer,0.72312237608258
Black,Shoes,Summer,0.9745776426302412
Red,Jacket,Spring,0.35558679064695875
Blue,Jacket,Winter,0.579769549439708
Black,Shoes,Winter,0.12635823874084817
Green,Shirt,Summer,0.8832076974882253
White,Shirt,Spring,0.2036340117560741
Black,Jacket,Fall,0.14262747324718006
Black,Shirt,Spring,0.27013461451439624
Blue,Pants,Spring,0.4902128826050993
Red,Shirt,Fall,0.9699347478625302
Black,Shoes,Fall,0.280894537235984
White,Shoes,Fall,0.4395078642988466
Blue,Shirt,Fall,0.6123541066233128
Green,Shoes,Summer,0.6383083274263611
Black,Pants,Winter,0.1817832692424045
Green,Jacket,Spring,0.08024999591046533
Black,Shoes,Summer,0.8238083124950002
Black,Shirt,Spring,0.04095719818839483
Green,Pants,Summer,0.6297777774092522
White,Jacket,Fall,0.8364778774092252
Green,Jacket,Summer,0.5510500513484631
Black,Jacket,Spring,0.11542018640752194
Blue,Shoes,Fall,0.038429669056389004
White,Pants,Summer,0.1737325377417559
White,Shirt,Fall,0.3433789009487549
White,Pants,Winter,0.1943441042246974
Blue,Pants,Spring,0.9409207402037725
Black,Shoes,Spring,0.14265711742088227
Green,Pants,Fall,0.6444532054719319
Red,Pants,Summer,0.20835244859239976
Green,Pants,Summer,0.43287036234497445
Blue,Shoes,Winter,0.2713288532135
Black,Jacket,Summer,0.46804246518417114
Black,Pants,Winter,0.16739645633082778
Red,Shirt,Spring,0.23051720502037076
Red,Jacket,Spring,0.2412350192646331
Blue,Jacket,Summer,0.8903237232485613
Red,Jacket,Summer,0.691211996145216
Red,Shirt,Spring,0.01216309856398523
Green,Shoes,Winter,0.7215484862095276
Green,Shirt,Spring,0.16174792403868699
Blue,Shoes,Winter,0.8656223986956131
Blue,Pants,Summer,0.35450711222060094
Green,Shoes,Winter,0.4203475912000497
Blue,Shirt,Fall,0.9469785788313304
Green,Shirt,Fall,0.8395275817639829
Blue,Shirt,Spring,0.9936216222701345
White,Pants,Summer,0.30932772324370283
Red,Pants,Winter,0.6888651347973056
Red,Jacket,Spring,0.7740994562067304
Green,Shoes,Fall,0.6485881446712428
White,Shirt,Summer,0.4057739135352051
Green,Jacket,Winter,0.404663310704483
Black,Shirt,Summer,0.32303056415049747
Black,Shirt,Spring,0.49822602048487685
Black,Shirt,Fall,0.7308340548684054
Red,Shirt,Summer,0.8664232633050369
Black,Jacket,Winter,0.3125549994558249
Green,Shirt,Fall,0.1696919047762735
Green,Shirt,Fall,0.07742105950431777
Blue,Jacket,Fall,0.9789984650788973
White,Jacket,Winter,0.8309127550057671
Green,Pants,Spring,0.1679292649527977
Black,Shoes,Fall,0.5257991171701153
Black,Shirt,Spring,0.9199135884023114
Black,Shoes,Summer,0.48011055537099323
Red,Jacket,Summer,0.020558985584534506
Black,Jacket,Summer,0.961206732009238
Red,Pants,Summer,0.8750773215288981
Red,Shirt,Spring,0.5388248049015001
Blue,Pants,Summer,0.059356864083676464
Black,Shirt,Summer,0.9354896414605735
Black,Pants,Spring,0.9777807731448217
Green,Shoes,Fall,0.6388930918066957
White,Pants,Summer,0.6365268964103504
Red,Pants,Spring,0.5544058978468958
Green,Pants,Fall,0.9473677198944136
Green,Jacket,Summer,0.50787676678867
Red,Shoes,Summer,0.1522282279509164
Blue,Jacket,Spring,0.17483574995361895
Black,Shoes,Winter,0.7750961711466159
White,Pants,Spring,0.49497529400632345
White,Shoes,Summer,0.977206932227562
White,Jacket,Spring,0.8056469250538053
White,Shirt,Fall,0.5633193406661664
White,Jacket,Fall,0.6843347981700845
Blue,Shirt,Spring,0.5418427691302289
Green,Shirt,Summer,0.4800543890730783
Black,Pants,Fall,0.3119994678622048
White,Jacket,Winter,0.649474168252998
Green,Jacket,Summer,0.10306905336825245
White,Jacket,Summer,0.11139902783554823
White,Jacket,Fall,0.41892104142687014
Black,Shirt,Winter,0.2238692311487941
Blue,Shoes,Summer,0.2956099537830197
White,Pants,Summer,0.9647328862532332
Red,Jacket,Winter,0.8015995508029676
Red,Pants,Spring,0.4897853570168329
Green,Shoes,Winter,0.0551378374714947
Red,Shirt,Spring,0.7872353381214832
Red,Jacket,Spring,0.851128446010607
Black,Shirt,Fall,0.49835320816762574
White,Shoes,Spring,0.3221589244273293
Red,Shirt,Spring,0.5700396940378513
